paper_id,pmid,pmcid,doi,title,pmc_access_status,pmc_parse_status,pdf_needed,pdf_import_status,normalized_path,notes
pmid-33270809,33270809,PMC7714144,10.1371/journal.ppat.1009055,Identification of unrecognized host factors promoting HIV-1 latency.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7714144.json,PMC XML downloaded and normalized.
pmid-33257748,33257748,PMC7705671,10.1038/s41598-020-77720-9,An in silico approach to analyze HCV genotype-specific binding-site variation and its effect on drug-protein interaction.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7705671.json,PMC XML downloaded and normalized.
pmid-33251160,33251160,PMC7673445,10.3389/fcimb.2020.591121,Immunoproteomics Reveals Pathogen's Antigens Involved in Homo sapiens-Histoplasma capsulatum Interaction and Specific Linear B-Cell Epitopes in Histoplasmosis.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7673445.json,PMC XML downloaded and normalized.
pmid-33193629,33193629,PMC7556301,10.3389/fgene.2020.555537,Screening and Identification of Potential Biomarkers in Hepatitis B Virus-Related Hepatocellular Carcinoma by Bioinformatics Analysis.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7556301.json,PMC XML downloaded and normalized.
pmid-33143016,33143016,PMC7662321,10.3390/molecules25215037,Andrographolide and Its 14-Aryloxy Analogues Inhibit Zika and Dengue Virus Infection.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7662321.json,PMC XML downloaded and normalized.
pmid-33139606,33139606,PMC7692321,10.3390/metabo10110442,Comprehensive Dipeptide Analysis Revealed Cancer-Specific Profile in the Liver of Patients with Hepatocellular Carcinoma and Hepatitis.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7692321.json,PMC XML downloaded and normalized.
pmid-33122441,33122441,PMC7668072,10.1073/pnas.2011645117,A CRISPR-Cas9 screen identifies mitochondrial translation as an essential process in latent KSHV infection of human endothelial cells.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-33114026,33114026,PMC7690738,10.3390/plants9111418,"Phytochemical Screening, Antibacterial, Antifungal, Antiviral, Cytotoxic, and Anti-Quorum-Sensing Properties of Teucrium polium L. Aerial Parts Methanolic Extract.",available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7690738.json,PMC XML downloaded and normalized.
pmid-33101221,33101221,PMC7555709,10.3389/fmicb.2020.535673,"Transcriptome and miRNome Analysis Provide New Insight Into Host Lipid Accumulation, Innate Immunity, and Viral Persistence in Hepatitis C Virus Infection in vitro.",available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7555709.json,PMC XML downloaded and normalized.
pmid-33095583,33095583,PMC7640957,10.1021/acs.jproteome.0c00380,Utility of Proteomics in Emerging and Re-Emerging Infectious Diseases Caused by RNA Viruses.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7640957.json,PMC XML downloaded and normalized.
pmid-33072075,33072075,PMC7531389,10.3389/fimmu.2020.02129,Transcriptome Profiling of Human Monocyte-Derived Macrophages Upon CCL2 Neutralization Reveals an Association Between Activation of Innate Immune Pathways and Restriction of HIV-1 Gene Expression.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7531389.json,PMC XML downloaded and normalized.
pmid-33068416,33068416,PMC7672441,10.1093/nar/gkaa864,Structural analysis of SARS-CoV-2 genome and predictions of the human interactome.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7672441.json,PMC XML downloaded and normalized.
pmid-33053346,33053346,PMC7567700,10.1016/j.celrep.2020.108249,Quantitative Proteomics Analysis of Lytic KSHV Infection in Human Endothelial Cells Reveals Targets of Viral Immune Modulation.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7567700.json,PMC XML downloaded and normalized.
pmid-33052966,33052966,PMC7588057,10.1371/journal.ppat.1009017,A non-canonical role for the autophagy machinery in anti-retroviral signaling mediated by TRIM5α.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7588057.json,PMC XML downloaded and normalized.
pmid-33052961,33052961,PMC7556532,10.1371/journal.ppat.1008900,HER2-mediated enhancement of Ebola virus entry.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7556532.json,PMC XML downloaded and normalized.
pmid-33052334,33052334,PMC7553159,10.1101/2020.10.06.327445,Systematic discovery and functional interrogation of SARS-CoV-2 viral RNA-host protein interactions during infection.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7553159.json,PMC XML downloaded and normalized.
pmid-33051377,33051377,PMC7567581,10.1128/mSystems.00528-20,Reduced Independence in Daily Living Is Associated with the Gut Microbiome in People with HIV and HCV.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7567581.json,PMC XML downloaded and normalized.
pmid-33042070,33042070,PMC7522514,10.3389/fmicb.2020.565590,SNORD126 Promotes Hepatitis C Virus Infection by Upregulating Claudin-1 via Activation of PI3K-AKT Signaling Pathway.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7522514.json,PMC XML downloaded and normalized.
pmid-33015651,33015651,PMC7511692,10.1016/j.xcrm.2020.100096,Treatment with Commonly Used Antiretroviral Drugs Induces a Type I/III Interferon Signature in the Gut in the Absence of HIV Infection.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7511692.json,PMC XML downloaded and normalized.
pmid-33010209,33010209,PMC7526660,10.1016/j.bjid.2020.09.001,Inhibition of Brazilian ZIKV strain replication in primary human placental chorionic cells and cervical cells treated with nitazoxanide.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7526660.json,PMC XML downloaded and normalized.
pmid-33009785,33009785,,10.31857/S0026898420050031,[Retrovirus Restriction Factor TRIM5α: The Mechanism of Action and Prospects for Use in Gene Therapy of HIV Infection].,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32994287,32994287,PMC7527136,10.1128/mSystems.00465-20,Depression in Individuals Coinfected with HIV and HCV Is Associated with Systematic Differences in the Gut Microbiome and Metabolome.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7527136.json,PMC XML downloaded and normalized.
pmid-32992749,32992749,PMC7600424,10.3390/v12101074,Imaging-Based Reporter Systems to Define CVB-Induced Membrane Remodeling in Living Cells.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7600424.json,PMC XML downloaded and normalized.
pmid-32961008,32961008,,10.1002/cmdc.202000464,Broad-Spectrum Flavivirus Inhibitors: a Medicinal Chemistry Point of View.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32948809,32948809,PMC7501868,10.1038/s42003-020-01254-z,Dengue virus dominates lipid metabolism modulations in Wolbachia-coinfected Aedes aegypti.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7501868.json,PMC XML downloaded and normalized.
pmid-32927629,32927629,PMC7555558,10.3390/ijms21186609,Dengue Virus Infection of Aedes aegypti Alters Extracellular Vesicle Protein Cargo to Enhance Virus Transmission.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7555558.json,PMC XML downloaded and normalized.
pmid-32913052,32913052,PMC7533870,10.1073/pnas.1914814117,"Modulation of acyl-carnitines, the broad mechanism behind Wolbachia-mediated inhibition of medically important flaviviruses in Aedes aegypti.",available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7533870.json,PMC XML downloaded and normalized.
pmid-32912430,32912430,,10.1016/j.bmc.2020.115679,SAR study of bisamides as cyclophilin a inhibitors for the development of host-targeting therapy for hepatitis C virus infection.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32900848,32900848,PMC7863897,10.1074/jbc.RA120.014761,Cholesterol sensing by CD81 is important for hepatitis C virus entry.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7863897.json,PMC XML downloaded and normalized.
pmid-32886723,32886723,PMC7498053,10.1371/journal.ppat.1008843,The gammaherpesviral TATA-box-binding protein directly interacts with the CTD of host RNA Pol II to direct late gene transcription.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7498053.json,PMC XML downloaded and normalized.
pmid-32885853,32885853,,10.1002/elps.202000133,Metabolomics applied in the study of emerging arboviruses caused by Aedes aegypti mosquitoes: A review.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32873704,32873704,PMC7667984,10.1074/jbc.RA120.014668,Nef homodimers down-regulate SERINC5 by AP-2-mediated endocytosis to promote HIV-1 infectivity.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-32860939,32860939,PMC7575143,10.1016/j.bbi.2020.08.024,Differential effect of interferon-alpha treatment on AEA and 2-AG levels.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7575143.json,PMC XML downloaded and normalized.
pmid-32854687,32854687,PMC7453574,10.1186/s12915-020-00828-x,Nutritional status impacts dengue virus infection in mice.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7453574.json,PMC XML downloaded and normalized.
pmid-32850479,32850479,PMC7405501,10.3389/fcimb.2020.00377,IgG Antibody Responses to the Aedes albopictus 34k2 Salivary Protein as Novel Candidate Marker of Human Exposure to the Tiger Mosquito.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7405501.json,PMC XML downloaded and normalized.
pmid-32849379,32849379,PMC7417768,10.3389/fmicb.2020.01750,Wolbachia Inhibits Binding of Dengue and Zika Viruses to Mosquito Cells.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7417768.json,PMC XML downloaded and normalized.
pmid-32835602,32835602,PMC7531522,10.1080/19420862.2020.1802187,Novel monoclonal antibodies to the SERINC5 HIV-1 restriction factor detect endogenous andvirion-associated SERINC5.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7531522.json,PMC XML downloaded and normalized.
pmid-32817655,32817655,PMC7508361,10.1371/journal.pntd.0008282,Differentiation-dependent susceptibility of human muscle cells to Zika virus infection.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7508361.json,PMC XML downloaded and normalized.
pmid-32817318,32817318,PMC7573273,10.1074/jbc.RA120.014835,HIV-1 Gag protein with or without p6 specifically dimerizes on the viral RNA packaging signal.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-32802403,32802403,PMC7400672,10.1038/s41421-020-0184-9,PSGL-1 inhibits HIV-1 infection by restricting actin dynamics and sequestering HIV envelope proteins.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7400672.json,PMC XML downloaded and normalized.
pmid-32796061,32796061,PMC7527036,10.1128/JVI.01146-20,Interaction Interface of Mason-Pfizer Monkey Virus Matrix and Envelope Proteins.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-32790802,32790802,PMC7425850,10.1371/journal.ppat.1008679,Fingolimod inhibits multiple stages of the HIV-1 life cycle.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7425850.json,PMC XML downloaded and normalized.
pmid-32787106,32787106,,10.1021/acs.jmedchem.0c01039,Unique Domain for a Unique Target: Selective Inhibitors of Host Cell DDX3X to Fight Emerging Viruses.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32784484,32784484,PMC7472063,10.3390/v12080869,The Minor Matrix Protein VP24 from Ebola Virus Lacks Direct Lipid-Binding Properties.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7472063.json,PMC XML downloaded and normalized.
pmid-32782257,32782257,PMC7419504,10.1038/s41598-020-70468-2,Molecular determinants of SR-B1-dependent Plasmodium sporozoite entry into hepatocytes.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7419504.json,PMC XML downloaded and normalized.
pmid-32764824,32764824,PMC7437927,10.1371/journal.ppat.1008346,Host-derived circular RNAs display proviral activities in Hepatitis C virus-infected cells.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7437927.json,PMC XML downloaded and normalized.
pmid-32764347,32764347,PMC7464470,10.3390/genes11080894,Lights and Shadows of TORCH Infection Proteomics.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7464470.json,PMC XML downloaded and normalized.
pmid-32760119,32760119,PMC7410168,10.1371/journal.ppat.1008678,"Methylation regulation of Antiviral host factors, Interferon Stimulated Genes (ISGs) and T-cell responses associated with natural HIV control.",available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7410168.json,PMC XML downloaded and normalized.
pmid-32752233,32752233,PMC7432483,10.3390/ijms21155516,"A Small Molecule, 4-Phenylbutyric Acid, Suppresses HCV Replication via Epigenetically Induced Hepatic Hepcidin.",available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7432483.json,PMC XML downloaded and normalized.
pmid-32751420,32751420,PMC7472398,10.3390/v12080825,Crocetin Improves Dengue Virus-Induced Liver Injury.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7472398.json,PMC XML downloaded and normalized.
pmid-32747784,32747784,PMC8064030,10.1038/s41594-020-0467-8,Intrinsic curvature of the HIV-1 CA hexamer underlies capsid topology and interaction with cyclophilin A.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8064030.json,PMC XML downloaded and normalized.
pmid-32738280,32738280,,10.1016/j.virusres.2020.198087,Interferon stimulated gene 15 promotes Zika virus replication through regulating Jak/STAT and ISGylation pathways.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32735789,32735789,PMC7456796,10.1016/j.bbamem.2020.183419,CD81 extracted in SMALP nanodiscs comprises two distinct protein populations within a lipid environment enriched with negatively charged headgroups.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7456796.json,PMC XML downloaded and normalized.
pmid-32727880,32727880,PMC7495382,10.1128/JVI.01306-20,Cortactin Interacts with Hepatitis C Virus Core and NS5A Proteins: Implications for Virion Assembly.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-32727878,32727878,PMC7527057,10.1128/JVI.00532-20,ISGylation of Hepatitis C Virus NS5A Protein Promotes Viral RNA Replication via Recruitment of Cyclophilin A.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-32726944,32726944,PMC7472745,10.3390/v12080809,Vpr Is a VIP: HIV Vpr and Infected Macrophages Promote Viral Pathogenesis.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7472745.json,PMC XML downloaded and normalized.
pmid-32712372,32712372,,10.1016/j.jprot.2020.103918,Identification of Lysinibacillus sphaericus Binary toxin binding proteins in a malarial mosquito cell line by proteomics: A novel approach towards improving mosquito control.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32690969,32690969,PMC7897397,10.1038/s41593-020-0664-0,AHR is a Zika virus host factor and a candidate target for antiviral therapy.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7897397.json,PMC XML downloaded and normalized.
pmid-32687500,32687500,PMC7392349,10.1371/journal.pntd.0007960,Annexin A2 depletion exacerbates the intracerebral microhemorrhage induced by acute rickettsia and Ebola virus infections.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7392349.json,PMC XML downloaded and normalized.
pmid-32686414,32686414,,10.1021/acs.jnatprod.9b01169,Carneic Acids from an Endophytic Phomopsis sp. as Dengue Virus Polymerase Inhibitors.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32671418,32671418,,10.1007/s00203-020-01980-2,Identification of an antiviral compound isolated from Pistacia lentiscus.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32669340,32669340,PMC7495386,10.1128/JVI.00909-20,Genetic Analyses of Contributions of Viral Interleukin-6 Interactions and Signaling to Human Herpesvirus 8 Productive Replication.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-32665270,32665270,PMC7360927,10.1128/mBio.00782-20,Convergent Evolution of HLA-C Downmodulation in HIV-1 and HIV-2.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7360927.json,PMC XML downloaded and normalized.
pmid-32651437,32651437,PMC7351720,10.1038/s41598-020-68341-3,Overexpressed coiled-coil domain containing protein 8 (CCDC8) mediates newly synthesized HIV-1 Gag lysosomal degradation.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7351720.json,PMC XML downloaded and normalized.
pmid-32651277,32651277,PMC7395565,10.1073/pnas.1922366117,Human TRIM5α senses and restricts LINE-1 elements.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-32641482,32641482,PMC7459569,10.1128/JVI.00562-20,"LY6E Restricts Entry of Human Coronaviruses, Including Currently Pandemic SARS-CoV-2.",available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7459569.json,PMC XML downloaded and normalized.
pmid-32631335,32631335,PMC7339526,10.1186/s12879-020-05214-0,A systems biology-driven approach to construct a comprehensive protein interaction network of influenza A virus with its host.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7339526.json,PMC XML downloaded and normalized.
pmid-32625189,32625189,PMC7311653,10.3389/fmicb.2020.01314,Network-Based Analysis of OMICs Data to Understand the HIV-Host Interaction.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7311653.json,PMC XML downloaded and normalized.
